41,3.890333314573606E-4,3.0152490998794772E-5
10,3.129939913198553E-4,1.7178859941894742E-4
112,2.1527709536403757E-4,1.476105989457111E-5
15,8.321376078252159E-5,2.8800661400173255E-7
11,1.972151618104631E-4,9.8230149094015E-9
65,2.3797333828960726E-4,1.8392632515221524E-5
28,9.883431537156776E-5,5.667789652120545E-6
122,3.973116873517437E-4,0.0011314264146619231
9,2.3000565326433187E-4,5.684156026872508E-4
121,2.5818904363364046E-4,1.7457939165332382E-4
12,1.7317531005168715E-4,2.0079361399762618E-7
9,1.3391822204681793E-4,5.351331344934528E-7
5,1.4560601253420805E-4,1.9172534394389166E-4
64,6.254800227655758E-4,0.004081620046733079
21,2.777950621342446E-4,4.994616458248541E-6
198,3.676363975408421E-4,1.065418199374796E-4
26,2.687118804895333E-4,9.069135983267588E-5
155,2.8428183833292635E-4,5.048138042024495E-6
24,3.146182161976713E-4,1.8133411956943876E-5
140,2.5888913701107793E-4,2.6881456988186037E-6
4,1.0957364236775314E-4,1.483476370674639E-5
31,3.2091685928875243E-4,0.0010516990102521955
15,1.8772573270378946E-4,1.4595060802948867E-6
35,3.815905373530427E-4,9.028494922063646E-4
2,8.75267320868339E-5,0.0
14,2.4378112948788386E-4,4.549376056723278E-5
9,1.3951321718985526E-4,5.276001326813483E-4
16,2.2804398873402918E-4,8.036690663903265E-4
9,2.3185016259514855E-4,1.2410566690023788E-6
72,2.355476817146956E-4,2.9919497622406937E-5
18,1.9396045112662872E-4,2.7369771207693793E-6
16,2.238388547838958E-4,4.952757690038945E-4
9,2.733828420469676E-4,0.0010006508827909118
84,9.291972592948352E-4,0.013065410000353266
15,9.550658568026994E-5,8.006666591238347E-7
12,2.0731249904779354E-4,6.18803474917032E-4
5,2.4657327094284556E-4,6.384959691110974E-8
50,1.2104617346951361E-4,1.3787278885687197E-6
19,2.5430599430431014E-4,9.835289323085884E-4
22,1.2524889224776737E-4,7.994788403968712E-6
7,3.3575617598760816E-4,5.008362381707447E-4
9,1.6537304263648407E-4,7.228380695815225E-6
56,5.964609329397173E-4,6.181808222071308E-4
22,2.3983646997339513E-4,5.900691186029596E-4
23,2.8329169692879773E-4,1.4572702404588451E-4
12,1.932113638900432E-4,4.521786356851613E-6
17,2.3698016131325743E-4,6.22359704493655E-4
16,2.0737114599323232E-4,4.5220076729771854E-6
7,2.2028126130355858E-4,9.732946292122784E-5
121,3.8254461320901825E-4,7.013150857858492E-4
20,2.763247833550204E-4,3.091729061429411E-4
36,2.064106634143551E-4,9.209465940792134E-5
5,1.1407432554316212E-4,4.6487399033291135E-5
5,1.180847355949912E-4,1.0775880450616184E-4
16,4.422721666007132E-4,0.005631207257666629
189,3.43846945653854E-4,6.153484025353674E-5
15,1.950582914107518E-4,2.210247768449353E-4
47,1.6848789030948064E-4,1.773379155822056E-4
165,5.228373331045204E-4,0.0014707612953474682
124,4.011103354681936E-4,6.982901920747975E-4
179,3.246380931546124E-4,1.0524857260961289E-5
78,3.554208308914332E-4,0.0036791009270588874
196,3.679021002278587E-4,3.0348565316002865E-4
182,3.297548957285185E-4,3.559609452070574E-5
45,3.232773520036572E-4,0.0016402846144579638
6,1.612318577230303E-4,2.1003355827740075E-4
6,1.5304122499265892E-4,3.827159815451419E-6
3,1.1850037462187452E-4,0.0
11,1.379967168779615E-4,2.251961913001869E-6
14,2.42196300577995E-4,9.149060932886508E-5
21,2.276896561561733E-4,7.727716440862161E-6
12,2.2378532183268057E-4,1.5984972317594494E-7
15,1.6787176863453584E-4,1.795144027840943E-5
123,2.3518632804199935E-4,3.581751717230526E-5
9,1.7266872524985473E-4,1.9926952816901403E-5
21,2.2856560772611573E-4,5.252542862790491E-5
8,1.4517711022343275E-4,1.4202122765813112E-5
46,4.929879626902763E-4,5.932404890713579E-4
3,8.744380823301321E-5,2.832147508934263E-4
27,3.2226487092042167E-4,8.21653353652505E-4
31,2.4714607864805287E-4,1.3546928235799269E-4
25,2.9601442235348166E-4,1.3501529627324242E-4
35,2.914211931307559E-4,5.567459889792902E-4
197,3.554715162875095E-4,6.114478350848815E-5
7,9.649951962384073E-5,3.8923149206446944E-4
181,3.3245885384848475E-4,1.5497115507899673E-5
108,3.3357634445329524E-4,3.948065458469333E-5
15,1.152727993427436E-4,5.727992061175897E-5
34,1.9757356916140544E-4,5.335076008665656E-5
141,4.212299855368668E-4,2.960493490860757E-4
149,4.628802153402785E-4,0.0010668789646560153
13,1.317146388839826E-4,5.100335973163629E-7
33,3.2839924293426434E-4,1.352373119649132E-4
119,3.5161099996043285E-4,3.220627800584541E-4
138,2.7087860796244434E-4,6.36694314055932E-5
94,3.0637121564431214E-4,2.725953949486916E-4
3,2.2100703973168556E-4,2.5054581827919464E-4
159,4.991846062264128E-4,0.0013997750522292461
102,3.232350434103872E-4,9.312342499108532E-5
38,2.4651193548308643E-4,5.718199563474726E-4
13,1.9088777173501502E-4,1.5212780291052443E-5
9,1.936327061976875E-4,3.104378575110619E-4
5,1.380887398346848E-4,1.7251826392176216E-6
8,1.268132820016061E-4,1.3144187262870872E-6
22,2.382139763356568E-4,7.507189985197832E-6
10,1.502126059427054E-4,1.8554021944029906E-7
6,1.6199730750009222E-4,0.0
56,2.8160668749084556E-4,3.4049561257292255E-5
42,5.296013103427484E-4,0.011438842652450107
